,index,BB,average_energy,occurences
46,47,"('cmp %rdx, %rbx', 'mov %r12, %rsi', 'mov %rbx, %r14', 'cmovbe %rbx, %rdx', 'mov %rdx, %r13', 'callq  0xfffffffffffe47fb', 'jmpq  0xc0ff2(%rip)', 'nop %edi, %edx', 'mov %rdi, %rax', 'add %rdx, %rax', 'jmp 0xd')",0.24693713724092037,900.0
47,48,"('cmpb  $0x0, 0xa4d10(%rip)', 'jnz 0xc')",0.10504557121678404,1.0
48,49,"('cmpb  $0x20, -0x508(%rbp)', 'jnz 0xfffffffffffff718')",0.045122260952704475,301.0
49,50,"('cmpl  $0x10, -0x510(%rbp)', 'jnz 0x62')",0.045122260952704475,301.0
50,51,"('cmpl  $0x10, -0x510(%rbp)', 'jnz 0xa')",0.045122260952704475,301.0
51,52,"('cmpl  $0x12c, -0xc(%rbp)', 'jnl 0x3f')",0.10504557121678405,300.0
52,53,"('cmpl  $0x12c, -0xc(%rbp)', 'jnl 0x8e')",0.046512876587833735,301.0
53,54,"('cmpl  $0xa, -0x510(%rbp)', 'jnz 0x3d')",0.045122260952704475,301.0
54,55,"('cmpq  $0x0, -0x500(%rbp)', 'jz 0x670')",0.045122260952704475,301.0
55,56,"('cmpq  $0x0, -0x500(%rbp)', 'jz 0x6b')",0.045122260952704475,301.0
56,57,"('cmpq  $0x0, 0xadea8(%rip)', 'jz 0x3f8')",0.045122260952704475,301.0
57,58,"('cmpq  $0x0, 0xb1720(%rip)', 'jnz 0x120')",0.045122260952704475,301.0
58,59,"('cmpq  $0x0, 0xb1732(%rip)', 'jnz 0x112')",0.045122260952704475,301.0
59,60,"('cmpq  %r15, 0x9e32e(%rip)', 'cmovnbe %r13, %rax', 'movq  %rax, 0x10(%rsp)', 'movq  $0x0, 0x8(%rsp)', 'lea 0x60(%rbx), %r11', 'movl  %r14d, 0x48(%rsp)', 'movq  %rbp, 0x20(%rsp)', 'movq  0x78(%rbx), %r10', 'cmp %r11, %r10', 'jz 0x337')",0.6983219396953521,1.0
60,61,"('cmpq  %rdx, 0x40(%rbp)', 'jz 0xf6')",0.06278662662954365,111.0
61,62,"('cmpq  0x8(%rdx), %r14', 'jz 0x248')",0.08753863052799479,1.0
62,63,"('cmpq  0x9c1b3(%rip), %rbx', 'jb 0xb3')",0.1058054619801938,1.0
63,64,"('cmpxchgl  %edx, 0xb56aa(%rip)', 'cmpq  %r15, 0xb56ab(%rip)', 'jnz 0xffffffffffffffbf')",0.5252278560839202,1.0
64,65,"('cmpxchgl  %edx, 0xb56e4(%rip)', 'movq  (%rbx), %r14', 'test %r14, %r14', 'jnz 0x3d')",0.5777506416923122,2.0
65,66,"('imull  $0x3, -0xc(%rbp), %eax', 'cdq', 'mov $0x5, %ecx', 'idiv %ecx', 'movsxdl  -0xc(%rbp), %rdx', 'movl  %eax, -0x4d0(%rbp,%rdx,4)', 'movsxdl  -0xc(%rbp), %rax', 'movl  -0x4d0(%rbp,%rax,4), %eax', 'cdq', 'idiv %ecx', 'cmp $0x2, %edx', 'jle 0x20')",5.8502961385354055,300.0
66,67,"('jb 0x7',)",0.14481613314826466,10.0
67,68,"('jmp 0x17b',)",0.14006141613638684,1.0
68,69,"('jmp 0xfffffffffffffbfc',)",0.060162516651088176,301.0
69,70,"('jmp 0xffffffffffffff47',)",0.14006141613638684,2.0
70,71,"('jmp 0xffffffffffffff6d',)",0.14006141613638684,1.0
71,72,"('lea (%r12,%r8,1), %rsi', 'mov %r14, %rdx', 'mov %rbp, %rdi', 'callq  0x260b', 'nop %edi, %edx', 'test %rdx, %rdx', 'jz 0x149')",0.1823532751127555,9.0
72,73,"('lea (%rax,%rbx,1), %rdx', 'mov $0x1, %ecx', 'mov %rbp, %rdi', 'callq  0xfffffffffffaafe8', 'nop %edi, %edx', 'pushq  %rbp', 'mov %ecx, %ebp', 'pushq  %rbx', 'mov %rdi, %rbx', 'sub $0x18, %rsp', 'movq  0x38(%rdi), %rdi', 'movl  (%rbx), %eax', 'movq  %rsi, (%rsp)', 'movq  %rdx, 0x8(%rsp)', 'test %rdi, %rdi', 'jz 0x6')",0.9522570119898415,1.0
73,74,"('lea (%rax,%rbx,2), %rcx', 'movzxw  (%rcx), %edx', 'test %dx, %dx', 'jz 0xffffffffffffff49')",0.23277397989845067,1.0
74,75,"('lea -0x1(%rax), %r8', 'movq  0xb5691(%rip), %r15', 'movq  %r8, 0x8(%r14)', 'movl  %fs:0x18, %eax', 'test %eax, %eax', 'jnz 0xb3')",0.33264365433914134,1.0
