,bb,energy
10,"('add $0x8, %rsp', 'popq  %rbx', 'popq  %rbp', 'jmp 0x919f8')",[0.2930108551822127]
11,"('add $0x8, %rsp', 'popq  %rbx', 'popq  %rbp', 'popq  %r12', 'popq  %r13', 'retq')","[0.06992703114510583, 0.031506964274197496, 0.2930108551822127, 0.2930108551822127]"
12,"('add $0x88, %rsp', 'mov %r8, %rax', 'popq  %rbx', 'popq  %rbp', 'popq  %r12', 'popq  %r13', 'popq  %r14', 'popq  %r15', 'retq')",[0.09682121287087352]
13,"('add $0xa0, %rsp', 'popq  %rbx', 'popq  %rbp', 'popq  %r12', 'retq')",[0.05916881879027129]
14,"('add $0xd8, %rsp', 'retq')","[0.026894181725767692, 0.021636500067028015, 0.021728243036695533, 0.021636500067028015, 0.04767531351677801, 0.04055713839963392, 0.018928733300517746, 0.052161274901255675, 0.03421608020202641, 0.029073077255371123, 0.024685604647154184, 0.0298636857880941, 0.05100774197381856, 0.0004357791059206865, 0.02799104987782193, 0.012512122069066397, 0.024685604647154184, 0.014253889331430503, 0.014253889331430503, 0.014253889331430503, 0.014253889331430503, 0.015322425095793303, 0.052161274901255675, 0.04767531351677801, 0.0005180779463577202, 0.05223547877378087, 0.0127320353640047, 0.00377495336955443, 0.012532359488845997, 0.024102766957501746, 0.024102766957501746, 0.024102766957501746, 0.003109816839464961, 0.003109816839464961, 0.003109816839464961, 0.003109816839464961, 0.003109816839464961, 0.003109816839464961, 0.003109816839464961, 0.003109816839464961, 0.003109816839464961, 0.003109816839464961, 0.02290336254523088, 0.022553929763703146, 0.022553929763703146, 0.007371817445048393, 0.007371817445048393, 0.0004465723964698057, 0.025244157433071096, 0.03157981898540405, 0.026331581455894856, 0.024423867351338044, 0.0013073373177620595, 0.0013073373177620595, 0.01107931274867083, 0.0021721497230102332, 0.011524535983821993, 0.008641378245888535, 0.008641378245888535, 0.01211816696402355, 0.01211816696402355, 0.11269679410730916, 0.11269679410730916, 0.11269679410730916, 0.11269679410730916, 0.11269679410730916, 0.11269679410730916, 0.11269679410730916, 0.11269679410730916, 0.11269679410730916, 0.11269679410730916, 0.11269679410730916, 0.11269679410730916, 0.11269679410730916, 0.11269679410730916, 0.11269679410730916, 0.11269679410730916, 0.11269679410730916, 0.11269679410730916, 0.11269679410730916, 0.11269679410730916, 0.11269679410730916, 0.11269679410730916, 0.11269679410730916, 0.11269679410730916, 0.11269679410730916, 0.11269679410730916, 0.11269679410730916, 0.11269679410730916, 0.11269679410730916, 0.11269679410730916, 0.11269679410730916, 0.11269679410730916, 0.11269679410730916, 0.11269679410730916, 0.11269679410730916, 0.11269679410730916, 0.11269679410730916, 0.11269679410730916, 0.11269679410730916, 0.11269679410730916, 0.11269679410730916, 0.11269679410730916, 0.11269679410730916, 0.11269679410730916, 0.11269679410730916, 0.11269679410730916, 0.11269679410730916, 0.11269679410730916, 0.11269679410730916, 0.11269679410730916, 0.11269679410730916, 0.11269679410730916, 0.11269679410730916, 0.11269679410730916, 0.11269679410730916, 0.11269679410730916, 0.11269679410730916, 0.11269679410730916, 0.11269679410730916, 0.11269679410730916, 0.11269679410730916]"
15,"('add %ecx, %ebx', 'movl  %ecx, -0x4f0(%rbp)', 'sub %ebx, %r10d', 'mov %r10d, %ebx', 'jmp 0xfffffffffffff8aa')","[0.12167141519890176, 0.009328101357076244, 0.33808903316060884, 0.33808903316060884]"
16,"('add %r13, %r12', 'sub %r13, %r14', 'movq  %rax, 0x28(%rbp)', 'add %r14, %r15', 'jnz 0x44')","[0.047599760482934184, 0.047599760482934184, 0.04780213468073016, 0.04780213468073016, 0.047599760482934184, 0.047599760482934184, 0.10488515007238418, 0.10488515007238418, 0.0892254346469309, 0.0892254346469309, 0.0416418640998204, 0.0416418640998204, 0.11475561427955365, 0.11475561427955365, 0.07527510661219437, 0.07527510661219437, 0.06395969063276156, 0.06395969063276156, 0.05430779055921174, 0.05430779055921174, 0.0656987595724884, 0.0656987595724884, 0.11221784183919202, 0.11221784183919202, 0.0009592536975529663, 0.0009592536975529663, 0.06157977006668079, 0.06157977006668079, 0.027526938384209807, 0.027526938384209807, 0.05430779055921174, 0.05430779055921174, 0.03135855652914711, 0.03135855652914711, 0.03135855652914711, 0.03135855652914711, 0.03135855652914711, 0.03135855652914711, 0.03135855652914711, 0.03135855652914711, 0.03370879554621781, 0.03370879554621781, 0.11475561427955365, 0.11475561427955365, 0.10488515007238418, 0.10488515007238418, 0.0011400413142507125, 0.0011400413142507125, 0.11491751363779044, 0.11491751363779044, 0.02800993813628289, 0.02800993813628289, 0.008304087916228562, 0.008304087916228562, 0.02757011154640628, 0.02757011154640628, 0.0530247381451852, 0.0530247381451852, 0.0530247381451852, 0.0530247381451852, 0.0530247381451852, 0.0530247381451852, 0.006840247885504274, 0.006840247885504274, 0.006840247885504274, 0.006840247885504274, 0.006840247885504274, 0.006840247885504274, 0.006840247885504274, 0.006840247885504274, 0.006840247885504274, 0.006840247885504274, 0.006840247885504274, 0.006840247885504274, 0.006840247885504274, 0.006840247885504274, 0.006840247885504274, 0.006840247885504274, 0.006840247885504274, 0.006840247885504274, 0.006840247885504274, 0.006840247885504274, 0.0503871277672442, 0.0503871277672442, 0.04961945497693811, 0.04961945497693811, 0.04961945497693811, 0.04961945497693811, 0.016218268211370193, 0.016218268211370193, 0.016218268211370193, 0.016218268211370193, 0.0009808402786512045, 0.0009808402786512045, 0.055535527359174046, 0.055535527359174046, 0.06947506210336146, 0.06947506210336146, 0.057928939538441235, 0.057928939538441235, 0.053733047837471154, 0.053733047837471154, 0.0028764119313402594, 0.0028764119313402594, 0.0028764119313402594, 0.0028764119313402594, 0.024375297543867008, 0.024375297543867008, 0.004780078551941153, 0.004780078551941153, 0.02535343949988093, 0.02535343949988093, 0.01900968297963614, 0.01900968297963614, 0.01900968297963614, 0.01900968297963614, 0.026660776817642992, 0.026660776817642992, 0.026660776817642992, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784, 0.24793132804249784]"
17,"('add %r15d, %r9d', 'cmpb  $0x0, (%rbx)', 'jnz 0xfffffffffffffad6')","[0.03029136992610295, 0.030419540251373743, 0.03029136992610295, 0.06674570875575295, 0.05678080325627868, 0.02650022662072484, 0.07302605469402167, 0.04790332177962816, 0.04070149866072839, 0.03456011633827959, 0.041809160103331744, 0.07141110859560972, 0.000611170077343873, 0.03918639049989579, 0.017517510561220414, 0.03456011633827959, 0.019955445064002708, 0.019955445064002708, 0.019955445064002708, 0.019955445064002708, 0.02145031580505571, 0.07302605469402167, 0.06674570875575295, 0.0007258487894282642, 0.0731285909542383, 0.01782511934187031, 0.005284664885112474, 0.01754449378759321, 0.03374252457918381, 0.03374252457918381, 0.03374252457918381, 0.004353743575250945, 0.004353743575250945, 0.004353743575250945, 0.004353743575250945, 0.004353743575250945, 0.004353743575250945, 0.004353743575250945, 0.004353743575250945, 0.004353743575250945, 0.004353743575250945, 0.03206416789879577, 0.031575771501448135, 0.031575771501448135, 0.010321084087595207, 0.010321084087595207, 0.000624661690530272, 0.035341280741772084, 0.044212016411829404, 0.03686313470919789, 0.03419449362092817, 0.0018308119093943392, 0.0018308119093943392, 0.015511307680402889, 0.003041009612214326, 0.01613327104829588, 0.01209658038292531, 0.01209658038292531, 0.016965703581896696, 0.1577749720857054, 0.1577749720857054, 0.1577749720857054, 0.1577749720857054, 0.1577749720857054, 0.1577749720857054, 0.1577749720857054, 0.1577749720857054, 0.1577749720857054, 0.1577749720857054, 0.1577749720857054, 0.1577749720857054, 0.1577749720857054, 0.1577749720857054, 0.1577749720857054, 0.1577749720857054, 0.1577749720857054, 0.1577749720857054, 0.1577749720857054, 0.1577749720857054, 0.1577749720857054, 0.1577749720857054, 0.1577749720857054, 0.1577749720857054, 0.1577749720857054, 0.1577749720857054, 0.1577749720857054, 0.1577749720857054, 0.1577749720857054, 0.1577749720857054, 0.1577749720857054, 0.1577749720857054, 0.1577749720857054, 0.1577749720857054, 0.1577749720857054, 0.1577749720857054, 0.1577749720857054, 0.1577749720857054, 0.1577749720857054, 0.1577749720857054, 0.1577749720857054, 0.1577749720857054, 0.1577749720857054, 0.1577749720857054, 0.1577749720857054, 0.1577749720857054, 0.1577749720857054, 0.1577749720857054, 0.1577749720857054, 0.1577749720857054, 0.1577749720857054, 0.1577749720857054, 0.1577749720857054, 0.1577749720857054, 0.1577749720857054, 0.1577749720857054, 0.1577749720857054, 0.1577749720857054, 0.1577749720857054]"
18,"('add %r8d, %ebx', 'test %ebx, %ebx', 'jnle 0xa21')","[0.025963260415906166, 0.026073891644034636, 0.025963260415906166, 0.05720983655560616, 0.04866829624729698, 0.022714479960621294, 0.06259433937829799, 0.04105902641016797, 0.034886613377390435, 0.029622185912057564, 0.035836422945712924, 0.06121009986537346, 0.0005234745916322797, 0.03358872018885886, 0.015014816315143406, 0.029622185912057564, 0.017104667197716604, 0.017104667197716604, 0.017104667197716604, 0.017104667197716604, 0.018386370450424506, 0.06259433937829799, 0.05720983655560616, 0.0006219633678929921, 0.06268203486400958, 0.015277902772278187, 0.004529134546674132, 0.015037752057560284, 0.02892197118768346, 0.02892197118768346, 0.02892197118768346, 0.003731780207357953, 0.003731780207357953, 0.003731780207357953, 0.003731780207357953, 0.003731780207357953, 0.003731780207357953, 0.003731780207357953, 0.003731780207357953, 0.003731780207357953, 0.003731780207357953, 0.027483765222013328, 0.027065525213234957, 0.027065525213234957, 0.0088464507663218, 0.0088464507663218, 0.0005356170435000388, 0.030292719087421593, 0.0378952431179574, 0.03159735808254637, 0.029309180486133107, 0.0015690746135781993, 0.0015690746135781993, 0.013295984795196177, 0.0026065796676122796, 0.013828903516058937, 0.010368304733747603, 0.010368304733747603, 0.014542609853619442, 0.1352358830965073, 0.1352358830965073, 0.1352358830965073, 0.1352358830965073, 0.1352358830965073, 0.1352358830965073, 0.1352358830965073, 0.1352358830965073, 0.1352358830965073, 0.1352358830965073, 0.1352358830965073, 0.1352358830965073, 0.1352358830965073, 0.1352358830965073, 0.1352358830965073, 0.1352358830965073, 0.1352358830965073, 0.1352358830965073, 0.1352358830965073, 0.1352358830965073, 0.1352358830965073, 0.1352358830965073, 0.1352358830965073, 0.1352358830965073, 0.1352358830965073, 0.1352358830965073, 0.1352358830965073, 0.1352358830965073, 0.1352358830965073, 0.1352358830965073, 0.1352358830965073, 0.1352358830965073, 0.1352358830965073, 0.1352358830965073, 0.1352358830965073, 0.1352358830965073, 0.1352358830965073, 0.1352358830965073, 0.1352358830965073, 0.1352358830965073, 0.1352358830965073, 0.1352358830965073, 0.1352358830965073, 0.1352358830965073, 0.1352358830965073, 0.1352358830965073, 0.1352358830965073, 0.1352358830965073, 0.1352358830965073, 0.1352358830965073, 0.1352358830965073, 0.1352358830965073, 0.1352358830965073, 0.1352358830965073, 0.1352358830965073, 0.1352358830965073, 0.1352358830965073, 0.1352358830965073, 0.1352358830965073]"
19,"('addl  $0x1, -0x514(%rbp)', 'cmpq  $0x0, -0x4e0(%rbp)', 'jnz 0x1519')","[0.04327300013405603, 0.04345648607339107, 0.04327300013405603, 0.09535062703355603, 0.08111427679926785, 0.03785746660103549, 0.10432254980251135, 0.06843216040405282, 0.058144805349423616, 0.04937120929430837, 0.05972602241486957, 0.10201683310895576, 0.0008729073731600129, 0.05598209975564386, 0.025024244138132794, 0.04937120929430837, 0.028507778662861007, 0.028507778662861007, 0.028507778662861007, 0.028507778662861007, 0.030643501030267965, 0.10432254980251135, 0.09535062703355603, 0.0010361558927154404, 0.1044696083862431, 0.0254640707280094, 0.00754855757779022, 0.025063369816373353, 0.04820418475368485, 0.04820418475368485, 0.04820418475368485, 0.006218284517611282, 0.006218284517611282, 0.006218284517611282, 0.006218284517611282, 0.006218284517611282, 0.006218284517611282, 0.006218284517611282, 0.006218284517611282, 0.006218284517611282, 0.006218284517611282, 0.04580672509046176, 0.04510920868872493, 0.04510920868872493, 0.014744984051415427, 0.014744984051415427, 0.0008917956316209715, 0.05048696570482356, 0.0631596379708081, 0.05266316291178971, 0.04884908386399473, 0.002614674635524119, 0.002614674635524119, 0.02215862549734166, 0.004345648607339106, 0.02304772280632535, 0.01728140733045843, 0.01728140733045843, 0.0242363339280471, 0.2253922390532997, 0.2253922390532997, 0.2253922390532997, 0.2253922390532997, 0.2253922390532997, 0.2253922390532997, 0.2253922390532997, 0.2253922390532997, 0.2253922390532997, 0.2253922390532997, 0.2253922390532997, 0.2253922390532997, 0.2253922390532997, 0.2253922390532997, 0.2253922390532997, 0.2253922390532997, 0.2253922390532997, 0.2253922390532997, 0.2253922390532997, 0.2253922390532997, 0.2253922390532997, 0.2253922390532997, 0.2253922390532997, 0.2253922390532997, 0.2253922390532997, 0.2253922390532997, 0.2253922390532997, 0.2253922390532997, 0.2253922390532997, 0.2253922390532997, 0.2253922390532997, 0.2253922390532997, 0.2253922390532997, 0.2253922390532997, 0.2253922390532997, 0.2253922390532997, 0.2253922390532997, 0.2253922390532997, 0.2253922390532997, 0.2253922390532997, 0.2253922390532997, 0.2253922390532997, 0.2253922390532997, 0.2253922390532997, 0.2253922390532997, 0.2253922390532997, 0.2253922390532997, 0.2253922390532997, 0.2253922390532997, 0.2253922390532997, 0.2253922390532997, 0.2253922390532997, 0.2253922390532997, 0.2253922390532997, 0.2253922390532997, 0.2253922390532997, 0.2253922390532997, 0.2253922390532997, 0.2253922390532997]"
