,bb,energy
86,"('cmpxchgl  %edx, (%rdi)', 'movq  0x88(%rbx), %rdi', 'movl  (%rbx), %eax', 'movq  0xa3887(%rip), %rdx', 'addl  $0x1, 0x4(%rdi)', 'movq  %r12, 0x8(%rdi)', 'movq  %rbx, 0xa3878(%rip)', 'movq  %rdx, 0x68(%rbx)', 'test $0x80, %ah', 'jnz 0x1a6')",[1.1725907618898062]
87,"('cmpxchgl  %edx, 0xb55ea(%rip)', 'cmpq  %r15, 0xb55eb(%rip)', 'jnz 0xffffffffffffffbf')",[10.936087398554712]
88,"('cmpxchgl  %edx, 0xb5624(%rip)', 'movq  (%rbx), %r14', 'test %r14, %r14', 'jnz 0x3d')","[12.029697458515516, 12.029697458515516]"
89,"('jb 0x7',)",[1.4581451464867292]
90,"('jmp 0x17b',)",[2.9162902929734584]
91,"('jmp 0x22',)",[2.4300480116496694]
92,"('jmp 0xfffffffffffffbfc',)",[2.9162902929734584]
93,"('jmp 0xfffffffffffffce7',)",[2.9162902929734584]
94,"('jmp 0xffffffffffffff47',)","[2.9162902929734584, 2.9162902929734584, 2.9162902929734584]"
95,"('jmp 0xffffffffffffff6d',)",[2.9162902929734584]
96,"('jmp 0xffffffffffffffbf',)",[2.9162902929734584]
97,"('lea (%r12,%r8,1), %rsi', 'mov %r14, %rdx', 'mov %rbp, %rdi', 'callq  0x260b', 'nop %edi, %edx', 'test %rdx, %rdx', 'jz 0x149')",[7.290725732433646]
98,"('lea (%rax,%rbx,1), %rdx', 'mov $0x1, %ecx', 'mov %rbp, %rdi', 'callq  0xfffffffffffaafc8', 'nop %edi, %edx', 'pushq  %rbp', 'mov %ecx, %ebp', 'pushq  %rbx', 'mov %rdi, %rbx', 'sub $0x18, %rsp', 'movq  0x38(%rdi), %rdi', 'movl  (%rbx), %eax', 'movq  %rsi, (%rsp)', 'movq  %rdx, 0x8(%rsp)', 'test %rdi, %rdi', 'jz 0x6')","[5.823811486253923, 16.40413409807146]"
99,"('lea (%rax,%rbx,2), %rcx', 'movzxw  (%rcx), %edx', 'test %dx, %dx', 'jz 0xffffffffffffff49')","[0.23451791235880992, 4.009899152838505]"
100,"('lea (%rax,%rbx,8), %rax', 'sub $0x1, %edx', 'movq  0x80(%rax), %r8', 'movq  (%r8), %rsi', 'movq  %rsi, 0x80(%rax)', 'movw  %dx, (%rcx)', 'movq  $0x0, 0x8(%r8)', 'jmp 0xffffffffffffff71')",[0.7035537370764298]
101,"('lea (%rdx,%rax,2), %rdi', 'movzxw  (%rdi), %r8d', 'cmpq  0x9f736(%rip), %r8', 'mov %r8, %rcx', 'jb 0x21b')",[4.374435439460187]
102,"('lea (%rdx,%rax,8), %rax', 'movq  %rdx, 0x18(%r12)', 'add $0x1, %ecx', 'movq  0x80(%rax), %rdx', 'movq  %rdx, 0x10(%r12)', 'movq  %rsi, 0x80(%rax)', 'movw  %cx, (%rdi)', 'jmp 0xfffffffffffffe59')",[12.029698658611272]
103,"('lea -0x1(%rax), %r8', 'movq  0xb55d1(%rip), %r15', 'movq  %r8, 0x8(%r14)', 'movl  %fs:0x18, %eax', 'test %eax, %eax', 'jnz 0xb3')",[6.926189445811963]
104,"('lea -0x1(%rax), %rbx', 'nopl  %eax, (%rax)', 'callq  (%rbp,%rbx,8)', 'nop %edi, %edx', 'movq  0xc397d(%rip), %r8', 'test %r8, %r8', 'jz 0x1c')",[8.384334592298693]
