,bb,energy
22,"('add %r8d, %ebx', 'test %ebx, %ebx', 'jnle 0xa21')",[0.28187967452067636]
23,"('add %rbx, %rax', 'movq  0x8(%rax), %r8', 'lea -0x10(%rax), %rcx', 'cmp %r8, %rcx', 'jz 0x374')","[0.024539891155585455, 0.6505160296752517, 0.35410249128522014, 0.5147000485000088, 0.16805428688319807, 0.35410249128522014, 0.24656091063071567, 0.17648185244141493, 0.3005481249924749]"
24,"('addl  $0x1, -0x514(%rbp)', 'cmpq  $0x0, -0x4e0(%rbp)', 'jnz 0x1519')","[0.4697999126849011, 0.4697999126849011]"
25,"('addl  -0x4f0(%rbp), %r9d', 'jmp 0xfffffffffffff3d0')",[0.4697999126849011]
26,"('and $0x1, %edx', 'jnz 0x645')",[0.23489995634245056]
27,"('and $0x10, %ebx', 'jz 0xfffffffffffff577')",[0.23489995634245056]
28,"('and $0x1f, %ecx', 'and $0xffffffffffffffe0, %rdi', 'vmovdquy  (%rdi), %ymm8', 'vpcmpeqb %ymm8, %ymm0, %ymm1', 'vpcmpeqb %ymm8, %ymm9, %ymm2', 'vpor %ymm1, %ymm2, %ymm1', 'vpmovmskb %ymm1, %eax', 'sar %cl, %eax', 'test %eax, %eax', 'jz 0x1f')","[0.9076537262447145, 0.9076537262447145]"
29,"('and $0x1f, %ecx', 'and $0xffffffffffffffe0, %rdi', 'vpcmpeqby  (%rdi), %ymm0, %ymm1', 'vpmovmskb %ymm1, %eax', 'sar %cl, %eax', 'test %eax, %eax', 'jz 0x1d')",[0.7046998690273517]
30,"('and $0x8000, %r15d', 'movq  %rax, -0x4c0(%rbp)', 'movl  %r15d, -0x4b4(%rbp)', 'jnz 0x9e')",[0.6107404326709002]
31,"('and $0xfff, %eax', 'sub %rax, %rsp', 'test %rax, %rax', 'jz 0x8')",[0.3288593926989021]
32,"('and $0xfff, %edx', 'sub %rdx, %rsp', 'test %rdx, %rdx', 'jnz 0x939')",[0.3288593926989021]
33,"('and $0xfff, %edx', 'sub %rdx, %rsp', 'test %rdx, %rdx', 'jz 0x8')","[0.3288593926989021, 0.3288593926989021, 0.3288593926989021]"
34,"('and $0xfffffffffffffff0, %rax', 'lea -0x11(%rax), %rbx', 'shr $0x4, %rbx', 'jmp 0xffffffffffffff78')","[0.02629313065279065, 0.6969823381564766, 0.37939474611912344, 0.5514648253397674, 0.18005796945323768, 0.37939474611912344, 0.26417250177943263, 0.18908769904437314, 0.32201575067398586, 0.7046998690273517]"
35,"('and $0xfffffffffffffff0, %rax', 'mov %rax, %r13', 'test %rdi, %rdi', 'jz 0x504')","[0.012269945577792728, 0.32525869756328674, 0.17705124564261007, 0.2573493415243435, 0.08402714344159903, 0.17705124564261007, 0.12328113804101873, 0.08824092622070746, 0.15027337977057656, 0.3288593926989021]"
36,"('bts $0x34, %rsi', 'mov $0x1, %eax', 'movq  %rsi, (%rdi)', 'retq')",[0.516779630863127]
37,"('callq  (%rbp,%rbx,8)', 'nop %edi, %edx', 'cmpb  $0x0, 0xc3695(%rip)', 'jnz 0x2d')",[0.7046998690273517]
38,"('callq  0x354e8', 'nop %edi, %edx', 'movl  %fs:0x18, %eax', 'test %eax, %eax', 'jnz 0x12')",[0.7516795872055775]
