,bb,energy
13,"('add %r13, %r12', 'sub %r13, %r14', 'movq  %rax, 0x28(%rbp)', 'add %r14, %r15', 'jnz 0x44')","[0.14592500695776348, 0.14592500695776348, 0.08640587322658126, 0.08640587322658126, 0.08640587322658126, 0.009830017772761315, 0.009830017772761315, 0.009830017772761315, 0.009830017772761315, 0.009830017772761315, 0.009830017772761315, 0.28901374516531664, 0.28901374516531664, 0.28901374516531664, 0.18463633451608974, 0.18463633451608974, 0.18463633451608974, 0.18463633451608974, 0.18463633451608974, 0.18463633451608974, 0.18463633451608974, 0.18463633451608974, 0.18463633451608974, 0.18463633451608974, 0.18463633451608974, 0.18463633451608974, 0.23632512196746464, 0.23632512196746464, 0.23632512196746464, 0.032431746926115994, 0.032431746926115994, 0.032431746926115994, 0.032431746926115994, 0.032431746926115994, 0.032431746926115994, 0.032431746926115994, 0.032431746926115994, 0.032431746926115994, 0.032431746926115994, 0.032431746926115994, 0.032431746926115994, 0.032431746926115994, 0.032431746926115994, 0.032431746926115994, 0.032431746926115994, 0.032431746926115994, 0.032431746926115994, 0.032431746926115994, 0.032431746926115994, 0.032431746926115994, 0.29640708840627256, 0.29640708840627256, 0.29640708840627256, 0.25966482512417144, 0.25966482512417144, 0.25966482512417144, 0.39954490677797944, 0.39954490677797944, 0.39954490677797944, 1.0831621936204894, 1.0831621936204894, 1.0831621936204894, 1.0831621936204894, 1.0831621936204894, 1.0831621936204894, 1.0831621936204894, 1.0831621936204894, 1.0831621936204894, 1.0831621936204894, 1.0831621936204894, 1.0831621936204894, 1.0831621936204894, 1.0831621936204894, 1.0831621936204894, 1.0831621936204894, 1.0831621936204894, 1.0831621936204894, 1.0831621936204894, 1.0831621936204894, 1.0831621936204894, 1.0831621936204894, 1.0831621936204894, 1.0831621936204894, 1.0831621936204894, 1.0831621936204894, 1.0831621936204894, 1.0831621936204894, 1.0831621936204894, 1.0831621936204894, 1.0831621936204894, 1.0831621936204894, 1.0831621936204894, 1.0831621936204894, 1.0831621936204894, 1.0831621936204894, 1.0831621936204894, 1.0831621936204894, 1.0831621936204894, 1.0831621936204894, 1.0831621936204894]"
14,"('add %r15d, %r9d', 'cmpb  $0x0, (%rbx)', 'jnz 0xfffffffffffffad6')","[0.09286059515451794, 0.05498586485344796, 0.006255775019198907, 0.006255775019198907, 0.18391876532389023, 0.1174960038194143, 0.1174960038194143, 0.1174960038194143, 0.1174960038194143, 0.150388559397393, 0.02063776607991768, 0.02063776607991768, 0.02063776607991768, 0.02063776607991768, 0.02063776607991768, 0.02063776607991768, 0.02063776607991768, 0.18862207429456274, 0.1652415615155508, 0.2542558497678051, 0.6892847231401424, 0.6892847231401424, 0.6892847231401424, 0.6892847231401424, 0.6892847231401424, 0.6892847231401424, 0.6892847231401424, 0.6892847231401424, 0.6892847231401424, 0.6892847231401424, 0.6892847231401424, 0.6892847231401424, 0.6892847231401424, 0.6892847231401424, 0.6892847231401424, 0.6892847231401424, 0.6892847231401424, 0.6892847231401424, 0.6892847231401424, 0.6892847231401424]"
15,"('add %r8d, %ebx', 'test %ebx, %ebx', 'jnle 0xa21')","[0.07959576750440359, 0.047130012559699945, 0.005361364130343613, 0.005361364130343613, 0.15764417016306895, 0.10071134624547781, 0.10071134624547781, 0.10071134624547781, 0.10071134624547781, 0.12890569405557215, 0.0176892708683681, 0.0176892708683681, 0.0176892708683681, 0.0176892708683681, 0.0176892708683681, 0.0176892708683681, 0.0176892708683681, 0.16167752116756468, 0.14163489541293092, 0.2179335855152615, 0.5908162057205204, 0.5908162057205204, 0.5908162057205204, 0.5908162057205204, 0.5908162057205204, 0.5908162057205204, 0.5908162057205204, 0.5908162057205204, 0.5908162057205204, 0.5908162057205204, 0.5908162057205204, 0.5908162057205204, 0.5908162057205204, 0.5908162057205204, 0.5908162057205204, 0.5908162057205204, 0.5908162057205204, 0.5908162057205204, 0.5908162057205204, 0.5908162057205204]"
16,"('addl  $0x1, -0x514(%rbp)', 'cmpq  $0x0, -0x4e0(%rbp)', 'jnz 0x1519')","[0.13265847890671975, 0.07855172133376263, 0.008937307284835405, 0.008937307284835405, 0.26274085040542466, 0.16785167694215322, 0.16785167694215322, 0.16785167694215322, 0.16785167694215322, 0.21484225662564377, 0.02948325171456642, 0.02948325171456642, 0.02948325171456642, 0.02948325171456642, 0.02948325171456642, 0.02948325171456642, 0.02948325171456642, 0.2694608348783451, 0.23605815902155158, 0.36322264252543585, 0.984691975799938, 0.984691975799938, 0.984691975799938, 0.984691975799938, 0.984691975799938, 0.984691975799938, 0.984691975799938, 0.984691975799938, 0.984691975799938, 0.984691975799938, 0.984691975799938, 0.984691975799938, 0.984691975799938, 0.984691975799938, 0.984691975799938, 0.984691975799938, 0.984691975799938, 0.984691975799938, 0.984691975799938, 0.984691975799938]"
17,"('addl  -0x4f0(%rbp), %r9d', 'jmp 0xfffffffffffff3d0')","[0.13265847890671975, 0.07855172133376263, 0.008937307284835405, 0.008937307284835405, 0.26274085040542466, 0.16785167694215322, 0.16785167694215322, 0.16785167694215322, 0.16785167694215322, 0.21484225662564377, 0.02948325171456642, 0.02948325171456642, 0.02948325171456642, 0.02948325171456642, 0.02948325171456642, 0.02948325171456642, 0.02948325171456642, 0.2694608348783451, 0.23605815902155158, 0.36322264252543585, 0.984691975799938, 0.984691975799938, 0.984691975799938, 0.984691975799938, 0.984691975799938, 0.984691975799938, 0.984691975799938, 0.984691975799938, 0.984691975799938, 0.984691975799938, 0.984691975799938, 0.984691975799938, 0.984691975799938, 0.984691975799938, 0.984691975799938, 0.984691975799938, 0.984691975799938, 0.984691975799938, 0.984691975799938, 0.984691975799938]"
18,"('and $0x1f, %ecx', 'and $0xffffffffffffffe0, %rdi', 'vmovdquy  (%rdi), %ymm8', 'vpcmpeqb %ymm8, %ymm0, %ymm1', 'vpcmpeqb %ymm8, %ymm9, %ymm2', 'vpor %ymm1, %ymm2, %ymm1', 'vpmovmskb %ymm1, %eax', 'sar %cl, %eax', 'test %eax, %eax', 'jz 0x1f')","[0.2562980312839937, 0.15176078294740483, 0.01726587103695181, 0.01726587103695181, 0.5076138878448961, 0.3242885624453605, 0.3242885624453605, 0.3242885624453605, 0.3242885624453605, 0.4150746684660315, 0.05696173073339065, 0.05696173073339065, 0.05696173073339065, 0.05696173073339065, 0.05696173073339065, 0.05696173073339065, 0.05696173073339065, 0.5205998497425918, 0.45606453326973057, 0.7017469615515881, 1.9024255638026446]"
19,"('and $0x8000, %r15d', 'movq  %rax, -0x4c0(%rbp)', 'movl  %r15d, -0x4b4(%rbp)', 'jnz 0x9e')","[0.17245636265892153, 0.10211757781407729, 0.011617139149542521, 0.011617139149542521, 0.34156293548695915, 0.2182073500648921, 0.2182073500648921, 0.2182073500648921, 0.2182073500648921, 0.27929425345296516, 0.03832703694828578, 0.03832703694828578, 0.03832703694828578, 0.03832703694828578, 0.03832703694828578, 0.03832703694828578, 0.03832703694828578, 0.3502995954621274, 0.30687645692848176, 0.47218943528306667, 1.2801009288606628, 1.2801009288606628, 1.2801009288606628, 1.2801009288606628, 1.2801009288606628, 1.2801009288606628, 1.2801009288606628, 1.2801009288606628, 1.2801009288606628, 1.2801009288606628, 1.2801009288606628, 1.2801009288606628, 1.2801009288606628, 1.2801009288606628, 1.2801009288606628, 1.2801009288606628, 1.2801009288606628, 1.2801009288606628, 1.2801009288606628, 1.2801009288606628, 1.2801009288606628]"
20,"('and $0xfffffffffffffff0, %rax', 'lea -0x11(%rax), %rbx', 'shr $0x4, %rbx', 'jmp 0xffffffffffffff78')",[0.1989877183600796]
21,"('and $0xfffffffffffffff0, %rax', 'mov %rax, %r13', 'test %rdi, %rdi', 'jz 0x504')",[0.09286059515451794]
22,"('callq  (%rbp,%rbx,8)', 'nop %edi, %edx', 'cmpb  $0x0, 0xc2695(%rip)', 'jnz 0x2d')",[1.477037963699907]
