,bb,energy
63,"('cmpxchgl  %edx, 0xb5664(%rip)', 'movq  (%rbx), %r14', 'test %r14, %r14', 'jnz 0x3d')","[7.279784309672139, 7.279784309672139]"
64,"('jmp 0x17b',)",[1.7647961645317307]
65,"('jmp 0xfffffffffffffbfc',)",[1.7647961645317307]
66,"('jmp 0xffffffffffffff47',)","[1.7647961645317307, 1.7647961645317307]"
67,"('jmp 0xffffffffffffff6d',)",[1.7647961645317307]
68,"('jmp 0xffffffffffffff83',)","[1.7647961645317307, 1.7647961645317307, 1.7647961645317307, 1.7647961645317307, 1.7647961645317307, 1.7647961645317307]"
69,"('lea (%r12,%r8,1), %rsi', 'mov %r14, %rdx', 'mov %rbp, %rdi', 'callq  0x260b', 'nop %edi, %edx', 'test %rdx, %rdx', 'jz 0x149')",[4.41199093524433]
70,"('lea (%rax,%rbx,1), %rdx', 'mov $0x1, %ecx', 'mov %rbp, %rdi', 'callq  0xfffffffffffaafe8', 'nop %edi, %edx', 'pushq  %rbp', 'mov %ecx, %ebp', 'pushq  %rbx', 'mov %rdi, %rbx', 'sub $0x18, %rsp', 'movq  0x38(%rdi), %rdi', 'movl  (%rbx), %eax', 'movq  %rsi, (%rsp)', 'movq  %rdx, 0x8(%rsp)', 'test %rdi, %rdi', 'jz 0x6')",[9.92697803255473]
71,"('lea (%rax,%rbx,2), %rcx', 'movzxw  (%rcx), %edx', 'test %dx, %dx', 'jz 0xffffffffffffff49')",[2.4265951191673825]
72,"('lea -0x1(%rax), %r8', 'movq  0xb5611(%rip), %r15', 'movq  %r8, 0x8(%r14)', 'movl  %fs:0x18, %eax', 'test %eax, %eax', 'jnz 0xb3')",[4.1913912836991125]
73,"('lea -0x1(%rax), %rbx', 'nopl  %eax, (%rax)', 'callq  (%rbp,%rbx,8)', 'nop %edi, %edx', 'movq  0xc39cd(%rip), %r8', 'test %r8, %r8', 'jz 0x1c')",[5.073788842049974]
74,"('lea -0x11(%r13), %rax', 'shr $0x4, %rax', 'mov %rax, %r15', 'xor %eax, %eax', 'movq  %rax, 0x10(%rsp)', 'cmpq  $0x0, %fs:0xffffffffffffffc8', 'jz 0x12')",[3.970790584323888]
75,"('lea -0x1c0(%rbp), %r14', 'movl  $0x64, -0x28(%rbp)', 'movl  -0x90(%rbp), %eax', 'movl  %eax, -0x24(%rbp)', 'movl  -0x24(%rbp), %r15d', 'movl  -0x28(%rbp), %ebx', 'sub $0x1, %ebx')",[4.1913912836991125]
76,"('lea -0x28(%rbp), %rsp', 'mov %r9d, %eax', 'popq  %rbx', 'popq  %r12', 'popq  %r13', 'popq  %r14', 'popq  %r15', 'popq  %rbp', 'retq')",[4.63258953895954]
77,"('lea 0x1(%rbx), %rax', 'xor %r10d, %r10d', 'xor %r11d, %r11d', 'mov $0xffffffff, %r8d', 'movq  %rax, -0x4c8(%rbp)', 'movsx %r15b, %eax', 'lea 0x81701(%rip), %rbx', 'lea 0xab3da(%rip), %rsi', 'sub $0x20, %eax', 'movl  $0x0, -0x520(%rbp)', 'cdqe', 'movl  $0x0, -0x53c(%rbp)', 'movzxb  (%rbx,%rax,1), %eax', 'movl  $0x0, -0x4e8(%rbp)', 'movl  $0x0, -0x500(%rbp)', 'movq  (%rsi,%rax,8), %rax', 'lea -0x38(%rbp), %rsi', 'movl  $0x0, -0x530(%rbp)', 'movl  $0x0, -0x4d8(%rbp)', 'movl  $0x0, -0x4f0(%rbp)', 'movl  $0x0, -0x518(%rbp)', 'movl  $0x0, -0x51c(%rbp)', 'movq  $0x0, -0x4e0(%rbp)', 'movb  $0x20, -0x508(%rbp)', 'movq  %rsi, -0x4f8(%rbp)', 'jmp %rax')",[19.853955017279453]
78,"('lea 0x1(%rdi), %eax', 'cmp $0x3, %edi', 'jz 0x3f')",[1.9853958160769478]
79,"('lea 0x1(%rdx), %rax', 'movq  %rax, 0x28(%rbp)', 'movb  %bl, (%rdx)', 'movl  (%rbp), %eax', 'test $0x2, %al', 'jnz 0xb1')","[4.191390235869105, 4.191390235869105, 4.191390235869105, 4.191390235869105, 4.191390235869105, 4.191390235869105, 4.191390235869105, 4.191390235869105, 4.191390235869105, 4.191390235869105, 4.191390235869105, 4.191390235869105, 4.191390235869105, 4.191390235869105, 4.191390235869105, 4.191390235869105, 4.191390235869105, 4.191390235869105, 4.191390235869105, 4.191390235869105, 4.191390235869105, 4.191390235869105, 4.191390235869105, 4.191390235869105, 4.191390235869105, 4.191390235869105]"
80,"('lea 0x17(%rdi), %rax', 'xor %ebx, %ebx', 'cmp $0x1f, %rax', 'jnbe 0x82')",[2.205995467622165]
81,"('lea 0x2(%rdi), %eax', 'cmp $0x2, %edi', 'jz 0x26')",[1.9853958160769478]
82,"('lea 0x20(%r13), %rdx', 'cmp %rax, %rdx', 'jbe 0x262')",[1.9853958160769478]
83,"('lea 0x32bff(%rip), %rcx', 'jmp 0x11')",[2.647193722882592]
84,"('lea 0x9dad2(%rip), %rdx', 'sub %r13, %rax', 'lea (%r8,%r13,1), %rcx', 'movq  0x20(%rsp), %rbp', 'cmp %rdx, %rbx', 'movq  %rcx, 0x60(%rbx)', 'setnz %dl', 'or $0x1, %rax', 'add $0x10, %r8', 'movzx %dl, %edx', 'shl $0x2, %rdx', 'or %r13, %rdx', 'or $0x1, %rdx', 'movq  %rdx, -0x8(%r8)', 'movq  %rax, 0x8(%rcx)', 'movl  0x9ffac(%rip), %eax', 'test %eax, %eax', 'jz 0xfffffffffffff6e8')",[9.52989865977334]
85,"('mov $0x0, %edx', 'sub %rcx, %rbx', 'cmovs %rdx, %rbx', 'movl  -0x4f0(%rbp), %edx', 'mov %ebx, %r8d', 'test %edx, %edx', 'jnz 0xfffffffffffffd9e')",[2.647193722882592]
86,"('mov $0x0, %r13', 'mov %eax, %r12d', 'test %r13, %r13', 'jz 0x242')",[1.5441965129865132]
87,"('mov $0x0, %rbp', 'test %rbp, %rbp', 'jz 0xe')",[1.323596861441296]
88,"('mov $0x1, %eax', 'movq  0x98(%rsp), %rcx', 'xorq  %fs:0x28, %rcx', 'jnz 0x97')",[2.4265951191673825]
89,"('mov $0x1, %eax', 'syscall', 'cmp $0xfffffffffffff000, %rax', 'jnbe 0x53')",[1.323596861441296]
90,"('mov $0x1, %ebx', 'jmp 0xfffffffffffff58c')",[1.9853958160769478]
91,"('mov $0x1, %ecx', 'cmpxchgl  %ecx, (%rdx)', 'test %eax, %eax', 'jz 0x238')",[6.617986402866495]
92,"('mov $0x1, %edx', 'cmpxchgl  %edx, (%rdi)', 'movq  0x88(%r12), %rdi', 'movq  %r15, 0x8(%rdi)', 'addl  $0x1, 0x4(%rdi)', 'jmp 0x2b')",[9.92697803255473]
93,"('mov $0x1, %edx', 'cmpxchgl  %edx, 0xa4d55(%rip)', 'movq  %rbx, 0xa4d56(%rip)', 'movl  0xa4d4c(%rip), %eax', 'movq  0xa2231(%rip), %rbx', 'lea 0x1(%rax), %edx', 'movl  %edx, 0xa4d3c(%rip)', 'test %rbx, %rbx', 'jz 0x13e')",[10.588775939360374]
94,"('mov $0x1, %edx', 'cmpxchgl  %edx, 0xa505d(%rip)', 'movq  %rbx, 0xa505e(%rip)', 'movl  0xa5054(%rip), %eax', 'movq  0xa2539(%rip), %rbx', 'xor %r14d, %r14d', 'lea 0x1(%rax), %edx', 'movl  %edx, 0xa5041(%rip)', 'test %rbx, %rbx', 'jz 0x133')",[10.8093766387356]
95,"('mov $0x46d120, %rax', 'movq  %r12, -0x468(%rbp)', 'movq  %rax, -0x470(%rbp)', 'jmp 0xfffffffffffffc23')",[3.7501919806086783]
