,bb,energy
17,"('add %r13, %r12', 'sub %r13, %r14', 'movq  %rax, 0x28(%rbp)', 'add %r14, %r15', 'jnz 0x44')","[0.14716285282247657, 0.14716285282247657, 0.14716285282247657, 0.1767361788082268, 0.27223077638848586, 0.27223077638848586, 0.27223077638848586, 0.09436365836948041, 0.11926635228993708, 0.11926635228993708, 0.11926635228993708, 0.07684266832370545, 0.11842671560314688, 0.11842671560314688, 0.11842671560314688, 0.053512763240749356, 0.016730311766377782, 0.016730311766377782, 0.016730311766377782, 1.5897896444678057, 0.6060267500736871, 0.6060267500736871, 0.6060267500736871, 0.08025629327918336, 0.08025629327918336, 0.08025629327918336, 0.08025629327918336, 0.012661868112018299, 1.144627981485715, 1.144627981485715, 1.144627981485715, 0.6954456092964729, 0.6954456092964729, 0.6954456092964729, 0.6954456092964729, 0.6954456092964729, 0.6954456092964729, 0.6954456092964729, 0.6954456092964729, 0.6954456092964729, 0.6954456092964729, 0.6954456092964729, 0.6954456092964729, 0.6954456092964729, 0.6954456092964729, 0.6954456092964729, 0.6954456092964729, 0.6954456092964729, 0.6954456092964729, 0.6954456092964729, 0.6954456092964729, 0.6954456092964729, 0.6954456092964729, 0.6954456092964729, 0.6954456092964729, 0.6954456092964729, 0.6954456092964729, 0.6954456092964729, 0.6954456092964729, 0.6954456092964729, 0.6954456092964729, 0.6954456092964729, 0.6954456092964729, 0.6954456092964729, 0.6954456092964729, 0.6954456092964729, 0.6954456092964729, 0.6954456092964729, 0.6954456092964729, 0.6954456092964729, 0.6954456092964729, 0.6954456092964729, 0.6954456092964729, 0.6954456092964729, 0.6954456092964729, 0.6954456092964729, 0.6954456092964729, 0.6954456092964729, 0.6954456092964729]"
18,"('add %r15d, %r9d', 'cmpb  $0x0, (%rbx)', 'jnz 0xfffffffffffffad6')","[0.0936488656215424, 0.17323810059999595, 0.07589654710083545, 0.07536167650006677, 0.010647229647795764, 0.3856539427560667, 0.0510721866322076, 0.7283995133127109, 0.4425558517485974, 0.4425558517485974, 0.4425558517485974, 0.4425558517485974, 0.4425558517485974, 0.4425558517485974, 0.4425558517485974, 0.4425558517485974, 0.4425558517485974, 0.4425558517485974, 0.4425558517485974, 0.4425558517485974]"
19,"('add %r8d, %ebx', 'test %ebx, %ebx', 'jnle 0xa21')","[0.08027098080140127, 0.14848962566282725, 0.06505470778365245, 0.06459572271434295, 0.009125847138057848, 0.330559822956523, 0.04377615997046365, 0.6243420902794137, 0.37933463632181336, 0.37933463632181336, 0.37933463632181336, 0.37933463632181336, 0.37933463632181336, 0.37933463632181336, 0.37933463632181336, 0.37933463632181336, 0.37933463632181336, 0.37933463632181336, 0.37933463632181336, 0.37933463632181336]"
20,"('add %rbx, %rax', 'movq  0x8(%rax), %r8', 'lea -0x10(%rax), %rcx', 'cmp %r8, %rcx', 'jz 0x374')",[1.505800272624905]
21,"('addl  $0x1, -0x514(%rbp)', 'cmpq  $0x0, -0x4e0(%rbp)', 'jnz 0x1519')","[0.13378374404215063, 0.24748230145131717, 0.10842451297275409, 0.10766076181742307, 0.015210153216824689, 0.5509338542343282, 0.07296026661743943, 1.0405705584524176, 0.6322231699095041, 0.6322231699095041, 0.6322231699095041, 0.6322231699095041, 0.6322231699095041, 0.6322231699095041, 0.6322231699095041, 0.6322231699095041, 0.6322231699095041, 0.6322231699095041, 0.6322231699095041, 0.6322231699095041]"
22,"('addl  $0x1, -0x654(%rbp)', 'jmp 0xffffffffffffef98')","[0.16054073764261773, 0.19280310415442925, 0.10294239530492132, 0.08382780909850375, 0.058378004975430144, 0.2955056032631248, 0.0875523199409273, 0.013812390685754133, 0.758668048683442, 0.758668048683442, 0.758668048683442, 0.758668048683442, 0.758668048683442, 0.758668048683442, 0.758668048683442, 0.758668048683442, 0.758668048683442, 0.758668048683442, 0.758668048683442, 0.758668048683442]"
23,"('addl  -0x4f0(%rbp), %r9d', 'jmp 0xfffffffffffff3d0')","[0.13378374404215063, 0.24748230145131717, 0.10842451297275409, 0.10766076181742307, 0.015210153216824689, 0.5509338542343282, 0.07296026661743943, 1.0405705584524176, 0.6322231699095041, 0.6322231699095041, 0.6322231699095041, 0.6322231699095041, 0.6322231699095041, 0.6322231699095041, 0.6322231699095041, 0.6322231699095041, 0.6322231699095041, 0.6322231699095041, 0.6322231699095041, 0.6322231699095041]"
24,"('and $0x1, %esi', 'test %ebx, %ebx', 'jz 0x1615')","[0.08027098080140127, 0.09640155207721463, 0.05147119765246066, 0.04191451652934428, 0.029189002487715072, 0.1477528016315624, 0.04377615997046365, 0.0069068073229694785, 0.37933463632181336, 0.37933463632181336, 0.37933463632181336, 0.37933463632181336, 0.37933463632181336, 0.37933463632181336, 0.37933463632181336, 0.37933463632181336, 0.37933463632181336, 0.37933463632181336, 0.37933463632181336, 0.37933463632181336]"
25,"('and $0x1f, %ecx', 'and $0xffffffffffffffe0, %rdi', 'vmovdquy  (%rdi), %ymm8', 'vpcmpeqb %ymm8, %ymm0, %ymm1', 'vpcmpeqb %ymm8, %ymm9, %ymm2', 'vpor %ymm1, %ymm2, %ymm1', 'vpmovmskb %ymm1, %eax', 'sar %cl, %eax', 'test %eax, %eax', 'jz 0x1f')","[0.08966854710049035, 0.25847101599067923, 0.31041343831429763, 0.47813637432147055, 0.16573767258738617, 0.20947588979212023, 0.13496364166032226, 0.20799979380922087, 0.09398790259273902, 0.02938483611728713, 2.792248520726334, 1.0644047351315218, 0.14095859864559687, 0.14095859864559687, 0.02223813259809188, 2.0103827546598967, 1.2214559622872025, 1.2214559622872025, 1.2214559622872025, 1.2214559622872025, 1.2214559622872025, 1.2214559622872025, 1.2214559622872025, 1.2214559622872025, 1.2214559622872025, 1.2214559622872025, 1.2214559622872025, 1.2214559622872025, 1.2214559622872025, 1.2214559622872025, 1.2214559622872025, 1.2214559622872025, 1.2214559622872025, 1.2214559622872025, 1.2214559622872025, 1.2214559622872025, 1.2214559622872025, 1.2214559622872025, 1.2214559622872025, 1.2214559622872025]"
26,"('and $0x1f, %ecx', 'and $0xffffffffffffffe0, %rdi', 'vpcmpeqby  (%rdi), %ymm0, %ymm1', 'vpmovmskb %ymm1, %eax', 'sar %cl, %eax', 'test %eax, %eax', 'jz 0x1d')","[0.24100388019303656, 0.12867860611124407, 0.1047856793432683, 0.07297250621928768, 0.3693813920988136, 0.10944039992615913, 0.017266406327331285, 0.9483353668443486, 0.9483353668443486, 0.9483353668443486, 0.9483353668443486]"
