,bb,energy
10,"('add $0x8, %rsp', 'popq  %rbx', 'popq  %rbp', 'jmp 0xafb88')",[0.424120911150352]
11,"('add $0x8, %rsp', 'popq  %rbx', 'popq  %rbp', 'popq  %r12', 'popq  %r13', 'retq')","[0.0028740824333317295, 0.0028740824333317295, 0.012540954453683343, 0.011857636716020728, 0.011857636716020728, 0.16370699314049605, 0.0033412709185068074, 0.0033412709185068074, 0.06304533957536677, 0.424120911150352, 0.424120911150352, 0.424120911150352, 0.424120911150352, 0.424120911150352, 0.424120911150352, 0.424120911150352, 0.424120911150352, 0.424120911150352, 0.424120911150352, 0.424120911150352, 0.424120911150352, 0.424120911150352, 0.424120911150352, 0.424120911150352, 0.424120911150352, 0.424120911150352, 0.424120911150352, 0.424120911150352, 0.424120911150352, 0.424120911150352, 0.424120911150352, 0.424120911150352, 0.424120911150352, 0.424120911150352, 0.424120911150352, 0.424120911150352, 0.424120911150352, 0.424120911150352, 0.424120911150352, 0.424120911150352, 0.424120911150352, 0.424120911150352, 0.424120911150352, 0.424120911150352, 0.424120911150352, 0.424120911150352, 0.424120911150352, 0.424120911150352, 0.424120911150352, 0.424120911150352, 0.424120911150352, 0.424120911150352, 0.424120911150352, 0.424120911150352, 0.424120911150352, 0.424120911150352, 0.424120911150352, 0.424120911150352, 0.424120911150352, 0.424120911150352, 0.424120911150352, 0.424120911150352, 0.424120911150352, 0.424120911150352, 0.424120911150352, 0.424120911150352, 0.424120911150352, 0.424120911150352, 0.424120911150352, 0.424120911150352, 0.424120911150352, 0.424120911150352, 0.424120911150352, 0.424120911150352, 0.424120911150352, 0.424120911150352, 0.424120911150352, 0.424120911150352, 0.424120911150352, 0.424120911150352, 0.424120911150352, 0.424120911150352, 0.424120911150352, 0.424120911150352, 0.424120911150352, 0.424120911150352, 0.424120911150352]"
12,"('add $0x8, %rsp', 'popq  %rbx', 'popq  %rbp', 'retq')","[0.06057731816186011, 0.07299274299919968, 0.03814462994028761, 0.2936225051231302, 0.2936225051231302, 0.2936225051231302, 0.2936225051231302, 0.2936225051231302, 0.2936225051231302, 0.2936225051231302, 0.2936225051231302, 0.2936225051231302, 0.2936225051231302, 0.2936225051231302, 0.2936225051231302, 0.2936225051231302, 0.2936225051231302, 0.2936225051231302, 0.2936225051231302, 0.2936225051231302, 0.2936225051231302, 0.2936225051231302, 0.2936225051231302, 0.2936225051231302, 0.2936225051231302, 0.2936225051231302, 0.2936225051231302, 0.2936225051231302, 0.2936225051231302]"
13,"('add $0x8, %rsp', 'retq')","[0.10423215247869864, 0.06846385275389268, 0.1042987377534549, 0.037277929806574975, 0.22136220014624944, 0.14448786309732412, 0.0030050698590817515, 0.10494930863468001, 0.07995690780157584, 0.08292158987105135, 0.07089694418719933, 0.09852219227787895, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272]"
14,"('add $0x88, %rsp', 'mov %r8, %rax', 'popq  %rbx', 'popq  %rbp', 'popq  %r12', 'popq  %r13', 'popq  %r14', 'popq  %r15', 'retq')",[0.03180593009586781]
15,"('add $0xa0, %rsp', 'popq  %rbx', 'popq  %rbp', 'popq  %r12', 'retq')",[0.019437442419421993]
16,"('add $0xd8, %rsp', 'retq')","[0.008835101866838975, 0.0011057521857064346, 0.0048236119532445556, 0.024417147721685326, 0.004560545539863262, 0.06296456399615426, 0.04800252528985801, 0.0012847683342314645, 0.024247955630091547, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272, 0.1631230075340272]"
17,"('add %ebx, %r9d', 'jmp 0xfffffffffffff57f')","[0.001989917309519082, 0.001989917309519082, 0.00820963690888262, 0.00820963690888262, 0.00820963690888262, 0.0023130196263691357, 0.2936225051231302, 0.2936225051231302, 0.2936225051231302, 0.2936225051231302, 0.2936225051231302, 0.2936225051231302, 0.2936225051231302, 0.2936225051231302, 0.2936225051231302, 0.2936225051231302, 0.2936225051231302, 0.2936225051231302, 0.2936225051231302, 0.2936225051231302, 0.2936225051231302, 0.2936225051231302, 0.2936225051231302, 0.2936225051231302, 0.2936225051231302, 0.2936225051231302, 0.2936225051231302, 0.2936225051231302, 0.2936225051231302, 0.2936225051231302, 0.2936225051231302, 0.2936225051231302, 0.2936225051231302, 0.2936225051231302, 0.2936225051231302, 0.2936225051231302, 0.2936225051231302, 0.2936225051231302, 0.2936225051231302, 0.2936225051231302, 0.2936225051231302, 0.2936225051231302, 0.2936225051231302, 0.2936225051231302, 0.2936225051231302, 0.2936225051231302, 0.2936225051231302, 0.2936225051231302, 0.2936225051231302, 0.2936225051231302, 0.2936225051231302, 0.2936225051231302, 0.2936225051231302]"
18,"('add %ecx, %ebx', 'movl  %ecx, -0x4f0(%rbp)', 'sub %ebx, %r10d', 'mov %r10d, %ebx', 'jmp 0xfffffffffffff8aa')","[0.4893701141639629, 0.4893701141639629, 0.4893701141639629]"
19,"('add %r13, %r12', 'sub %r13, %r14', 'movq  %rax, 0x28(%rbp)', 'add %r14, %r15', 'jnz 0x44')","[0.0024319998714254056, 0.0024319998714254056, 0.0024319998714254056, 0.0024319998714254056, 0.0024319998714254056, 0.0024319998714254056, 0.0024319998714254056, 0.0024319998714254056, 0.0024319998714254056, 0.0024319998714254056, 0.0024319998714254056, 0.010612164609514271, 0.05371794330008396, 0.010033636812451676, 0.010033636812451676, 0.010033636812451676, 0.010033636812451676, 0.010033636812451676, 0.010033636812451676, 0.010033636812451676, 0.010033636812451676, 0.010033636812451676, 0.010033636812451676, 0.010033636812451676, 0.010033636812451676, 0.1385213858544106, 0.10560642888719263, 0.0028271452724379716, 0.0028271452724379716, 0.0028271452724379716, 0.0028271452724379716, 0.0028271452724379716, 0.0028271452724379716, 0.0028271452724379716, 0.0028271452724379716, 0.0028271452724379716, 0.0028271452724379716, 0.053346812260458905, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113, 0.35887170813674113]"
