,bb,energy
44,"('cmpq  $0x0, 0xadf08(%rip)', 'jz 0x3f8')","[0.5886791758563613, 0.5886791758563613, 0.5886791758563613, 0.5886791758563613, 0.5886791758563613, 0.5886791758563613, 0.5886791758563613, 0.5886791758563613, 0.5886791758563613, 0.5886791758563613, 0.5886791758563613, 0.5886791758563613]"
45,"('cmpq  %r15, 0x9e38e(%rip)', 'cmovnbe %r13, %rax', 'movq  %rax, 0x10(%rsp)', 'movq  $0x0, 0x8(%rsp)', 'lea 0x60(%rbx), %r11', 'movl  %r14d, 0x48(%rsp)', 'movq  %rbp, 0x20(%rsp)', 'movq  0x78(%rbx), %r10', 'cmp %r11, %r10', 'jz 0x337')",[3.2377339665467457]
46,"('cmpq  %rdx, 0x40(%rbp)', 'jz 0xf6')","[0.5886791758563613, 0.5886791758563613, 0.5886791758563613, 0.5886791758563613, 0.5886791758563613, 0.5886791758563613, 0.5886791758563613, 0.5886791758563613, 0.5886791758563613, 0.5886791758563613, 0.5886791758563613, 0.5886791758563613]"
47,"('cmpq  0x8(%rdx), %r14', 'jz 0x248')",[0.4905658131399409]
48,"('cmpq  0x9c213(%rip), %rbx', 'jb 0xb3')",[0.4905658131399409]
49,"('cmpxchgl  %edx, 0xb570a(%rip)', 'cmpq  %r15, 0xb570b(%rip)', 'jnz 0xffffffffffffffbf')",[2.943393878397485]
50,"('cmpxchgl  %edx, 0xb5744(%rip)', 'movq  (%rbx), %r14', 'test %r14, %r14', 'jnz 0x3d')","[3.2377339665467457, 3.2377339665467457]"
51,"('jmp 0x17b',)",[0.7849049008470411]
52,"('jmp 0x31',)","[0.7849049008470411, 0.7849049008470411, 0.7849049008470411, 0.7849049008470411, 0.7849049008470411, 0.7849049008470411]"
53,"('jmp 0xffffffffffffff47',)","[0.7849049008470411, 0.7849049008470411, 0.7849049008470411]"
54,"('jmp 0xffffffffffffff6d',)",[0.7849049008470411]
