,bb,energy
64,"('cmp %rax, %r12', 'jb 0xfffffffffffffff0')","[0.036323693590910144, 0.036323693590910144, 0.036323693590910144, 0.036323693590910144, 0.036323693590910144, 0.036323693590910144, 0.036323693590910144, 0.036323693590910144, 0.036323693590910144, 0.036323693590910144, 0.036323693590910144, 0.036323693590910144, 0.036323693590910144, 0.036323693590910144, 0.036323693590910144, 0.036323693590910144, 0.036323693590910144, 0.036323693590910144, 0.036323693590910144, 0.036323693590910144, 0.036323693590910144, 0.036323693590910144, 0.036323693590910144, 0.036323693590910144, 0.036323693590910144, 0.036323693590910144, 0.036323693590910144, 0.036323693590910144, 0.036323693590910144, 0.036323693590910144, 0.036323693590910144, 0.036323693590910144, 0.036323693590910144, 0.036323693590910144, 0.036323693590910144, 0.036323693590910144, 0.036323693590910144, 0.036323693590910144, 0.036323693590910144, 0.036323693590910144, 0.036323693590910144, 0.036323693590910144, 0.036323693590910144, 0.036323693590910144, 0.036323693590910144, 0.036323693590910144, 0.036323693590910144, 0.036323693590910144, 0.036323693590910144, 0.036323693590910144, 0.036323693590910144, 0.036323693590910144, 0.036323693590910144, 0.036323693590910144, 0.036323693590910144, 0.036323693590910144, 0.036323693590910144, 0.036323693590910144, 0.036323693590910144, 0.036323693590910144, 0.036323693590910144, 0.036323693590910144, 0.036323693590910144, 0.036323693590910144, 0.036323693590910144, 0.036323693590910144, 0.036323693590910144, 0.036323693590910144, 0.036323693590910144, 0.036323693590910144, 0.036323693590910144, 0.036323693590910144, 0.036323693590910144, 0.33661165739766863, 0.33661165739766863, 0.33661165739766863, 0.33661165739766863, 0.33661165739766863, 0.33661165739766863, 0.33661165739766863, 0.33661165739766863, 0.33661165739766863, 0.33661165739766863, 0.33661165739766863, 0.33661165739766863, 0.33661165739766863, 0.33661165739766863, 0.33661165739766863, 0.33661165739766863, 0.33661165739766863, 0.33661165739766863, 0.33661165739766863, 0.33661165739766863, 0.33661165739766863, 0.33661165739766863, 0.33661165739766863, 0.33661165739766863, 0.33661165739766863, 0.33661165739766863]"
65,"('cmp %rax, %r13', 'jbe 0xb2')","[0.036323693590910144, 0.036323693590910144, 0.036323693590910144, 0.33661165739766863]"
66,"('cmp %rax, %r15', 'jnz 0x285')","[0.20717355098756846, 0.036323693590910144, 0.036323693590910144, 0.036323693590910144, 0.33661165739766863]"
67,"('cmp %rax, %r15', 'jnz 0xfffffffffffffce0')","[0.036323693590910144, 0.036323693590910144, 0.036323693590910144, 0.33661165739766863]"
68,"('cmp %rax, %r8', 'jnb 0xffffffffffffffa9')","[0.8569599551154709, 0.8569599551154709, 0.8569599551154709, 0.8569599551154709, 0.8569599551154709, 0.8569599551154709, 0.8569599551154709, 0.8569599551154709, 0.8569599551154709, 0.8569599551154709, 0.8569599551154709, 0.8569599551154709, 0.8569599551154709, 0.8569599551154709, 0.065665194882334, 0.065665194882334, 0.065665194882334, 0.065665194882334, 0.065665194882334, 0.065665194882334, 0.065665194882334, 0.065665194882334, 0.065665194882334, 0.065665194882334, 0.065665194882334, 0.065665194882334, 0.065665194882334, 0.065665194882334, 0.065665194882334, 0.065665194882334, 0.065665194882334, 0.065665194882334, 0.065665194882334, 0.065665194882334, 0.065665194882334, 0.065665194882334, 0.065665194882334, 0.065665194882334, 0.065665194882334, 0.065665194882334, 0.065665194882334, 0.065665194882334, 0.065665194882334, 0.065665194882334, 0.065665194882334, 0.065665194882334, 0.065665194882334, 0.065665194882334, 0.065665194882334, 0.065665194882334, 0.065665194882334, 0.065665194882334, 0.065665194882334, 0.065665194882334, 0.065665194882334, 0.065665194882334]"
69,"('cmp %rbx, %r14', 'jz 0x280')","[0.8569599551154709, 0.065665194882334, 0.065665194882334, 0.065665194882334]"
70,"('cmp %rbx, %rdi', 'jz 0x1dd')","[0.8569599551154709, 0.065665194882334, 0.065665194882334, 0.065665194882334]"
71,"('cmp %rdx, %rbx', 'mov %r12, %rsi', 'mov %rbx, %r14', 'cmovbe %rbx, %rdx', 'mov %rdx, %r13', 'callq  0xfffffffffffdaf33', 'jmpq  0xe3ff2(%rip)', 'nop %edi, %edx', 'mov %rdi, %rax', 'add %rdx, %rax', 'jmp 0xd')","[0.23973674800986108, 0.23973674800986108, 0.23973674800986108, 0.23973674800986108, 0.23973674800986108, 0.23973674800986108, 0.23973674800986108, 0.23973674800986108, 0.23973674800986108, 2.2216350872753425, 2.2216350872753425, 2.2216350872753425]"
72,"('cmpb  $0x0, 0xbe460(%rip)', 'jnz 0xc')",[0.4039339888772024]
73,"('cmpb  $0x20, -0x508(%rbp)', 'jnz 0xfffffffffffff718')","[0.04358917292880042, 0.04358917292880042, 0.04358917292880042, 0.4039339888772024]"
